,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address
146,-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6.5217,273700.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States"
147,-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3.2632,227700.0,NEAR BAY,"1801, MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, United States"
148,-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3.0298,199600.0,NEAR BAY,"1801, MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, United States"
149,-122.22,37.8,52.0,2721.0,541.0,1185.0,515.0,4.5428,239800.0,NEAR BAY,"1801, MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, United States"
150,-122.22,37.81,52.0,2024.0,339.0,756.0,340.0,4.072,270100.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States"
151,-122.22,37.81,52.0,2944.0,536.0,1034.0,521.0,5.3509,302100.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States"
152,-122.23,37.8,52.0,2033.0,486.0,787.0,459.0,3.1603,269500.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States"
153,-122.23,37.81,52.0,1433.0,229.0,612.0,213.0,4.7708,314700.0,NEAR BAY,"1021, Longridge Road, Trestle Glen, Oakland, Alameda County, California, 94611, United States"
154,-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8.1564,390100.0,NEAR BAY,"1135, Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, United States"
155,-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,410300.0,NEAR BAY,"1021, Longridge Road, Trestle Glen, Oakland, Alameda County, California, 94611, United States"
156,-122.24,37.81,52.0,2485.0,313.0,953.0,327.0,6.8591,352400.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States"
157,-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6.0302,287300.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States"
158,-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.508,348700.0,NEAR BAY,"1021, Longridge Road, Trestle Glen, Oakland, Alameda County, California, 94611, United States"
159,-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,243800.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States"
160,-122.24,37.8,52.0,888.0,168.0,360.0,175.0,2.1944,211500.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
161,-122.25,37.8,52.0,2087.0,510.0,1197.0,488.0,3.0149,218400.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States"
162,-122.24,37.81,52.0,2513.0,502.0,1048.0,518.0,3.675,269900.0,NEAR BAY,"690, Longridge Road, Lakeshore, Oakland, Alameda County, California, 94610, United States"
163,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,218800.0,NEAR BAY,"431, Lagunitas Avenue, Grand Lake, Oakland, Alameda County, California, 94610, United States"
164,-122.25,37.8,42.0,4120.0,1065.0,1715.0,1015.0,2.9345,225000.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States"
165,-122.25,37.8,43.0,2364.0,792.0,1359.0,722.0,2.1429,250000.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States"
166,-122.25,37.8,41.0,1471.0,469.0,1062.0,413.0,1.6121,171400.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States"
167,-122.25,37.8,29.0,2468.0,864.0,1335.0,773.0,1.3929,193800.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States"
168,-122.24,37.79,27.0,1632.0,492.0,1171.0,429.0,2.3173,125000.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
169,-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1.7772,97500.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
170,-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458,125000.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
171,-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
172,-122.25,37.8,36.0,1678.0,606.0,1645.0,543.0,2.2303,116700.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States"
173,-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1.6504,151800.0,NEAR BAY,"1850, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94606, United States"
174,-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
175,-122.24,37.8,52.0,1591.0,373.0,1118.0,347.0,2.1563,128600.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
176,-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2.1348,140600.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
177,-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,182700.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
178,-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States"
179,-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
180,-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,169300.0,NEAR BAY,"2514;2516, 9th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
181,-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States"
182,-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States"
183,-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States"
184,-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0,NEAR BAY,"1444, East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, United States"
185,-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,112800.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
186,-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
187,-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
188,-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
189,-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
190,-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
191,-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
192,-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
193,-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
194,-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,"1126, 11th Avenue, San Antonio, Oakland, Alameda County, California, 94606, United States"
195,-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,"Lake Merritt Amphitheater, Channel Path, Eastlake, Downtown Oakland, Oakland, Alameda County, California, 94606, United States"
196,-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,"CA 77, East Oakland, Oakland, Alameda County, California, 94601, United States"
197,-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,"CA 77, East Oakland, Oakland, Alameda County, California, 94601, United States"
198,-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,"400, Lancaster Street, Fruitvale, Oakland, Alameda County, California, 94601, United States"
199,-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States"
200,-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States"
201,-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,"1664, 35th Avenue, Fruitvale, East Oakland, Oakland, Alameda County, California, 94619, United States"
202,-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States"
203,-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States"
204,-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,"2764, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, United States"
205,-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
206,-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
207,-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States"
208,-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
209,-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
210,-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States"
211,-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States"
212,-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States"
213,-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States"
214,-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States"
215,-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,"3118, Davis Street, Oakland, Alameda County, California, 94602, United States"
216,-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States"
217,-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States"
218,-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States"
219,-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States"
220,-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States"
221,-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States"
222,-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States"
223,-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States"
224,-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States"
225,-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States"
226,-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,"3569, Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, United States"
227,-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,"3548, Monterey Boulevard, Oakland Hills, Oakland, Alameda County, California, 94613, United States"
228,-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,"3548, Monterey Boulevard, Oakland Hills, Oakland, Alameda County, California, 94613, United States"
229,-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,"3859, High Street, Laurel, Oakland, Alameda County, California, 94615, United States"
230,-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States"
231,-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,"3115, Sylvan Avenue, Oakland, Alameda County, California, 94613, United States"
232,-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,"3548, Monterey Boulevard, Oakland Hills, Oakland, Alameda County, California, 94613, United States"
233,-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,"3859, High Street, Laurel, Oakland, Alameda County, California, 94615, United States"
234,-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,NEAR BAY,"3859, High Street, Laurel, Oakland, Alameda County, California, 94615, United States"
235,-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States"
236,-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States"
237,-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States"
238,-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,NEAR BAY,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94619, United States"
239,-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States"
240,-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,"2178, Rosedale Avenue, East Oakland, Oakland, Alameda County, California, 94601, United States"
241,-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,"2178, Rosedale Avenue, East Oakland, Oakland, Alameda County, California, 94601, United States"
242,-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,NEAR BAY,"2178, Rosedale Avenue, East Oakland, Oakland, Alameda County, California, 94601, United States"
243,-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,NEAR BAY,"2178, Rosedale Avenue, East Oakland, Oakland, Alameda County, California, 94601, United States"
244,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,"1664, 35th Avenue, Fruitvale, East Oakland, Oakland, Alameda County, California, 94619, United States"
245,-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,"2178, Rosedale Avenue, East Oakland, Oakland, Alameda County, California, 94601, United States"
246,-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,NEAR BAY,"2178, Rosedale Avenue, East Oakland, Oakland, Alameda County, California, 94601, United States"
247,-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,NEAR BAY,"CA 77, East Oakland, Oakland, Alameda County, California, 94601, United States"
248,-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,"1664, 35th Avenue, Fruitvale, East Oakland, Oakland, Alameda County, California, 94619, United States"
249,-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,"1664, 35th Avenue, Fruitvale, East Oakland, Oakland, Alameda County, California, 94619, United States"
250,-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,NEAR BAY,"1664, 35th Avenue, Fruitvale, East Oakland, Oakland, Alameda County, California, 94619, United States"
251,-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,"Amazon Delivery Station DSJ9, 5800, Coliseum Way, East Oakland, Oakland, Alameda County, California, 94621, United States"
252,-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY,"4825;4829, International Boulevard, Melrose, East Oakland, Oakland, Alameda County, California, 94601, United States"
253,-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,NEAR BAY,"4825;4829, International Boulevard, Melrose, East Oakland, Oakland, Alameda County, California, 94601, United States"
254,-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,"1817, 55th Avenue, Melrose, East Oakland, Oakland, Alameda County, California, 94615, United States"
255,-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,"4825;4829, International Boulevard, Melrose, East Oakland, Oakland, Alameda County, California, 94601, United States"
256,-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,NEAR BAY,"4825;4829, International Boulevard, Melrose, East Oakland, Oakland, Alameda County, California, 94601, United States"
257,-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,NEAR BAY,"2521, 61st Avenue, Seminary Park, Oakland, Alameda County, California, 94615, United States"
